4012;7837
7717;3836
8615;6713
4231;3603
9180;6667
3815;4510
6726;8878
8835;4714
3838;5891
9485;3395
3981;8166
2201;8169
1644;9977
7665;5196
6601;7398
2543;9179
1397;2768
1219;9358
4832;4041
5601;2458
2294;3512
4555;8675
9253;7386
3070;6127
6757;2000
2003;6663
7943;4976
6036;1588
4515;2552
7392;3727
2854;9630
3355;6101
5365;5346
4638;2661
9947;5022
8063;3405
5219;2755
6278;8565
3181;4628
7505;6942
7987;9830
8955;3412
7618;1066
4428;4297
9910;5449
7632;6555
1769;2202
9086;6705
5573;8964
9319;4452
7529;8796
3182;5239
2303;2622
3480;3248
9593;8635
4210;4596
4364;9428
1921;3864
4111;9195
5573;4093
8715;8118
2405;8603
7893;2050
6419;7167
9488;1374
9663;6028
8136;7702
6894;9335
6922;1516
9774;3970
6909;8229
5986;8341
3891;9540
8782;6420
7868;6202
2440;6381
1372;1505
6136;9921
6962;2552
7909;4450
8197;7751
2569;3046
6587;8639
1595;2424
1570;3545
6692;8935
8136;5982
9541;7470
8470;5664
5956;6767
5857;2759
8433;6833
5584;7772
7093;1298
6424;5455
1238;6472
9816;9506
9422;2816
7965;6520
4770;5758
7411;6994
2299;6777
2268;8025
8334;8075
6757;3164
6270;3322
1541;9855
1106;3207
8881;1764
2089;6089
7768;7843
3062;8966
4423;1787
4646;7880
4267;1515
5227;2093
2540;3512
5549;2966
3115;8080
6569;2082
5219;7738
7243;2442
8855;2880
9708;7545
5136;3066
8424;5291
7358;2228
6491;4081
1776;4454
2212;9320
4951;8371
7318;4528
8763;7426
8230;7750
9603;7692
7686;9781
4725;3697
7907;1036
6078;2001
2753;4559
4501;9370
1973;1850
5936;9842
7211;6689
1292;4078
3893;9081
3914;9960
9462;8968
1240;3402
7489;6276
9640;3685
2868;5096
1694;9535
1826;8463
1360;8684
3023;9009
6322;8371
1836;2901
6853;1210
7841;5265
5477;1587
9179;1773
3474;7375
9363;9306
3573;7117
2628;3599
5339;8398
1151;5129
4667;8434
5191;4273
7657;4477
6186;5430
9958;8812
3244;4310
5022;2924
6455;9385
8808;5989
1410;7899
8446;6614
8208;3025
2567;9888
1029;6962
7406;1058
2383;5056
4939;6382
4696;7021
6473;2683
6553;7883
9904;7252
5640;1834
1667;2657
9054;4394
3234;6979
6390;6563
1919;3743
6600;2323
2572;8386
1253;1760
6721;8003
9023;1683
9315;6073
3172;5851
5104;8932
9569;4766
4211;6759
1623;5754
4610;9079
5579;1391
7899;2581
1824;3715
3207;1136
1571;8631
8252;9064
1423;9645
9195;5924
3110;9450
3573;6759
8226;6677
2985;3926
8482;2501
2996;5250
6355;2691
1988;2815
7045;3719
3887;1484
2247;2134
1447;8714
9580;9619
8192;4198
8689;2702
5116;7219
2697;7034
6181;4319
7582;4925
5680;8412
8749;8356
7455;4941
3175;1910
5510;7755
3178;2142
2775;9329
5309;6127
9082;3183
1357;4998
2169;1880
9158;5681
2796;4709
4710;3114
3004;3157
3720;6335
6597;4836
6992;4153
5253;6505
6904;5224
5781;5308
7738;7066
1327;8120
2461;3014
5157;4672
9794;5382
9295;9324
2463;9854
4957;1390
7637;6724
7793;6930
6211;7208
3386;6342
9712;5803
8633;1058
7977;2198
4080;4590
3263;4025
7921;7771
1458;8955
4487;1940
3246;1556
2636;4169
2445;7891
6674;9127
6137;6301
3410;5689
2305;4965
1285;6276
1262;3182
9408;7964
4306;5379
5797;5437
8482;6902
7226;3101
5084;7422
2283;5413
6525;9345
3557;2473
4457;9798
8639;4788
7125;9260
2074;6561
8865;2551
9956;4380
2681;6951
4276;9578
5968;4269
7514;3106
9494;3540
1278;6449
9490;7437
9741;5039
6365;7305
1582;2604
1679;6438
9175;2358
6819;9880
8788;3436
4924;5752
3218;4594
4038;8502
4700;8866
8678;7989
7316;6909
3228;3529
4795;6906
2387;9373
5517;3425
2950;5196
7111;8249
5360;3667
4195;2322
9812;2603
5493;6921
7663;1302
8434;9129
3081;7743
7362;7002
4988;6966
4570;3115
2600;2865
9847;8490
9992;4074
3149;7143
8782;8156
3843;5492
4075;5729
1142;4486
7922;7481
5939;1913
8951;2365
8163;8279
3064;8197
2504;9592
2285;5675
9596;7109
7589;4045
5702;8042
6140;8090
9547;4999
4850;3970
9809;9328
3784;9150
2822;3907
8669;7384
8199;7573
1591;4881
2177;3877
6757;3005
6661;5862
2657;9382
9537;6665
4431;4593
5545;3359
6294;9004
8978;1662
8481;9870
6639;1029
7280;1684
6914;9824
5111;9581
3193;7780
2754;5265
1698;7970
5284;3053
3660;9957
3384;1690
3820;9464
8240;7349
5997;6848
3162;9394
6266;4644
7686;8031
8394;5335
8466;3929
8152;6275
8481;9425
1652;2752
4998;6294
1258;8658
5073;6262
7375;5615
6467;6558
4334;5125
9834;9332
4845;3055
6770;9647
7106;2622
5539;2144
2475;3579
2925;4041
4546;7819
7867;5615
8470;4272
8425;9712
7858;5369
7302;4885
1203;2797
1657;1272
4907;6885
5388;5299
4070;7020
7435;5064
9876;5677
1331;7443
1171;7711
1331;5452
3898;8928
6431;9374
8214;3166
5868;7127
1336;8333
6915;9194
9400;2929
7038;5499
7026;5591
6547;7941
1407;8971
5311;4202
6230;2805
7808;2263
1350;1468
1926;8112
7454;5485
8786;7208
9207;6435
8861;7178
5801;1310
4308;2842
4724;8627
8665;6466
8670;8081
6972;4789
3234;2855
7228;2162
2159;1116
9819;3349
9600;5749
7440;4965
4552;5876
1443;3980
5622;6673
3539;3707
3757;8798
6628;3050
1749;1716
7893;2456
1946;5122
4797;8695
8458;7632
7600;5761
7439;1749
8349;6867
8641;7256
5821;5631
3305;2042
5288;3610
3845;1932
8059;6229
1159;6490
7101;4560
3904;9028
2869;4474
9207;1530
3941;8824
6912;9638
3982;2276
9246;5120
3761;1392
1462;3659
3190;7766
1063;5120
5451;2786
6723;6950
3986;8993
4112;5094
9422;2234
3398;9728
8280;3640
8577;9590
8919;1243
9169;9678
9426;2641
2348;3307
2244;6465
